College Code,College Name,Seat Category,City,branch,closing_rank
E060,"JSS Academy of Technical Education-Kengeri Main Road, Bengaluru",KKR,Bengaluru,IS-Information Science & Engineering,57402
E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",GM,Belagavi,IS-Information Science & Engineering,67705
E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",KKR,Belagavi,IS-Information Science & Engineering,72438
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,Bengaluru,IS-Information Science & Engineering,3115
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",KKR,Bengaluru,IS-Information Science & Engineering,7776
E078,"Maharaja Institute of Technology-Belawadi, Mandya",GM,Mandya,IS-Information Science & Engineering,98310
E079,"Malnad College of Engineering-Rangoli Halla, Hassan",GM,Hassan,IS-Information Science & Engineering,94452
E085,"The National Institute of Engineering North Campus- Koorgalli, Mysuru",GM,Mysuru,IS-Information Science & Engineering,18058
E085,"The National Institute of Engineering North Campus- Koorgalli, Mysuru",KKR,Mysuru,IS-Information Science & Engineering,30296
E086,"Nitte Meenakshi Institute of Technology-Yelahanka, Bengaluru",GM,Bengaluru,IS-Information Science & Engineering,25502
E086,"Nitte Meenakshi Institute of Technology-Yelahanka, Bengaluru",KKR,Bengaluru,IS-Information Science & Engineering,34193
E089,"P.E.S.College of Engineering-PES College Road, Mandya",GM,Mandya,IS-Information Science & Engineering,77308
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,Bengaluru,IS-Information Science & Engineering,799
E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,Bengaluru,IS-Information Science & Engineering,2053
E107,"SJB Institute of Technology-Kengeri, Bengaluru",GM,Bengaluru,IS-Information Science & Engineering,62793
E107,"SJB Institute of Technology-Kengeri, Bengaluru",KKR,Bengaluru,IS-Information Science & Engineering,96667
E108,"S J C Institute of Technology-BB Road, Chikkaballapur",GM,Chikkaballapur,IS-Information Science & Engineering,96958
E109,"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru",GM,Bengaluru,IS-Information Science & Engineering,75342
E112,"Sahyadri College of Engineering and Management-Adyar, Mangaluru",GM,Mangaluru,IS-Information Science & Engineering,75240
E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",GM,Bengaluru,IS-Information Science & Engineering,85556
E117,"SDM College of Engineering and Technology, Tulu Minority- Kalaghatagi, Dharwad",GM,Dharwad,IS-Information Science & Engineering,93687
E117,"SDM College of Engineering and Technology, Tulu Minority- Kalaghatagi, Dharwad",KKR,Dharwad,IS-Information Science & Engineering,50985
E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",GM,Tumakuru,IS-Information Science & Engineering,20586
E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",KKR,Tumakuru,IS-Information Science & Engineering,30487
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,Bengaluru,IS-Information Science & Engineering,33556
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",KKR,Bengaluru,IS-Information Science & Engineering,52424
E137,"Sri Venkateshwara College of Engineering-KIAL Road, Bengaluru",GM,Bengaluru,IS-Information Science & Engineering,67279
E145,"Vemana Institute of Technology-Koramangala, Bengaluru",GM,Bengaluru,IS-Information Science & Engineering,94091
E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",GM,Mysuru,IS-Information Science & Engineering,94717
E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",KKR,Mysuru,IS-Information Science & Engineering,96259
E156,"Jyothy Institute of Technology-Tathguni, Bengaluru",GM,Bengaluru,IS-Information Science & Engineering,93842
E156,"Jyothy Institute of Technology-Tathguni, Bengaluru",KKR,Bengaluru,IS-Information Science & Engineering,100326
E198,"R V Institute of Technology and Management-J P Nagar, Bengaluru",GM,Bengaluru,IS-Information Science & Engineering,19948
E198,"R V Institute of Technology and Management-J P Nagar, Bengaluru",KKR,Bengaluru,IS-Information Science & Engineering,29521
E207,"BGS College of Engineering and Technology- Mahalaxmipuram, Bengaluru",GM,Bengaluru,IS-Information Science & Engineering,99748
E212,"Seshadripuram Institute of Technology - Jaipura Hobli, Mysuru",GM,Mysuru,IS-Information Science & Engineering,59194
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,Bengaluru,MD-Medical Electronics Engineering,65186
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",KKR,Bengaluru,MD-Medical Electronics Engineering,77118
E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",GM,Bengaluru,ME-Mechanical Engineering,29367
E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",GM,Bengaluru,ME-Mechanical Engineering,82125
E016,"KLE Technological University Formerly known as BVBCET- Vidyanagar, Hubballi",GM,Hubballi,ME-Mechanical Engineering,101378
E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",GM,Bengaluru,ME-Mechanical Engineering,80613
E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,Bengaluru,ME-Mechanical Engineering,25036
E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",GM,Bengaluru,ME-Mechanical Engineering,46274
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,Bengaluru,ME-Mechanical Engineering,99998
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",KKR,Bengaluru,ME-Mechanical Engineering,74799
E060,"JSS Academy of Technical Education-Kengeri Main Road, Bengaluru",GM,Bengaluru,ME-Mechanical Engineering,61324
E061,JSS Science and Technology University-Mysuru,GM,,ME-Mechanical Engineering,77186
E072,"K L E Institute of Technology-Gokul, Hubbali",GM,Hubbali,ME-Mechanical Engineering,78945
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,Bengaluru,ME-Mechanical Engineering,26545
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",KKR,Bengaluru,ME-Mechanical Engineering,68711
E086,"Nitte Meenakshi Institute of Technology-Yelahanka, Bengaluru",GM,Bengaluru,ME-Mechanical Engineering,77414
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,Bengaluru,ME-Mechanical Engineering,10449
E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,Bengaluru,ME-Mechanical Engineering,29784
E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",GM,Bengaluru,ME-Mechanical Engineering,94065
E117,"SDM College of Engineering and Technology, Tulu Minority- Kalaghatagi, Dharwad",GM,Dharwad,ME-Mechanical Engineering,67872
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,Bengaluru,ME-Mechanical Engineering,51958
E142,"The National Institute of Engineering South Campus- Mananthavady Road, Mysuru",GM,Mysuru,ME-Mechanical Engineering,95259
E145,"Vemana Institute of Technology-Koramangala, Bengaluru",GM,Bengaluru,ME-Mechanical Engineering,91553
E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",GM,Mysuru,ME-Mechanical Engineering,97489
E164,"Reva University-Yelahanka, Bengaluru",GM,Bengaluru,ME-Mechanical Engineering,28194
E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",GM,Bengaluru,MT-Mechatronics Engineering,64410
E164,"Reva University-Yelahanka, Bengaluru",GM,Bengaluru,MT-Mechatronics Engineering,48693
E112,"Sahyadri College of Engineering and Management-Adyar, Mangaluru",GM,Mangaluru,RA-Robotics & Automation,48690
E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",GM,Bengaluru,RI-Robotics & Artificial Intelligence,23115
E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",KKR,Bengaluru,RI-Robotics & Artificial Intelligence,44732
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,Bengaluru,RI-Robotics & Artificial Intelligence,11500
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",KKR,Bengaluru,RI-Robotics & Artificial Intelligence,23669
E059,"Jawaharlal Nehru New College of Engineering JNNCE- Swalanga Road, Shivamogga",GM,Shivamogga,RI-Robotics & Artificial Intelligence,94431
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,Bengaluru,RI-Robotics & Artificial Intelligence,50334
E012,"Atria Institute of Technology-Hebbal, Bengaluru",GM,Bengaluru,UE-Electronics & Computer Engineering,64641
E024,"Basaveshwar Engineering College-Vidya Nagar, Bagalkote",GM,Bagalkote,UE-Electronics & Computer Engineering,68138
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,Bengaluru,UE-Electronics & Computer Engineering,97470
E016,"KLE Technological University Formerly known as BVBCET- Vidyanagar, Hubballi",GM,Hubballi,VL-Electronics Engineering (VLSI Design & Technology),53043
E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",GM,Bengaluru,VL-Electronics Engineering (VLSI Design & Technology),63253
E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",KKR,Bengaluru,VL-Electronics Engineering (VLSI Design & Technology),89330
E086,"Nitte Meenakshi Institute of Technology-Yelahanka, Bengaluru",GM,Bengaluru,VL-Electronics Engineering (VLSI Design & Technology),74280
E086,"Nitte Meenakshi Institute of Technology-Yelahanka, Bengaluru",KKR,Bengaluru,VL-Electronics Engineering (VLSI Design & Technology),88135
E132,"Sri Krishna Institute of Technology-Chikkabanavara, Bengaluru",GM,Bengaluru,VL-Electronics Engineering (VLSI Design & Technology),38011
E173,"Presidency University-Yelahanka, Bengaluru",GM,Bengaluru,VLS-VLSI,79521
